,label,act,logp,lumo,charge
http://dl-learner.org/mutagenesis#d93_15,2.0,,,,0.152
http://dl-learner.org/mutagenesis#d93_16,2.0,,,,-0.079
http://dl-learner.org/mutagenesis#d93_17,2.0,,,,-0.079
http://dl-learner.org/mutagenesis#d93_18,2.0,,,,-0.079
http://dl-learner.org/mutagenesis#d93_19,2.0,,,,-0.109
http://dl-learner.org/mutagenesis#d93_2,2.0,,,,-0.109
http://dl-learner.org/mutagenesis#d93_20,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#d93_21,2.0,,,,-0.109
http://dl-learner.org/mutagenesis#d93_22,2.0,,,,0.152
http://dl-learner.org/mutagenesis#d93_23,2.0,,,,0.152
http://dl-learner.org/mutagenesis#d93_24,2.0,,,,-0.109
http://dl-learner.org/mutagenesis#d93_25,2.0,,,,-0.109
http://dl-learner.org/mutagenesis#d93_26,2.0,,,,-0.109
http://dl-learner.org/mutagenesis#d93_27,2.0,,,,-0.109
http://dl-learner.org/mutagenesis#d93_28,2.0,,,,0.152
http://dl-learner.org/mutagenesis#d93_29,2.0,,,,0.152
http://dl-learner.org/mutagenesis#d93_3,2.0,,,,0.021
http://dl-learner.org/mutagenesis#d93_30,2.0,,,,0.152
http://dl-learner.org/mutagenesis#d93_31,2.0,,,,0.152
http://dl-learner.org/mutagenesis#d93_32,2.0,,,,0.822
http://dl-learner.org/mutagenesis#d93_33,2.0,,,,-0.378
http://dl-learner.org/mutagenesis#d93_34,2.0,,,,-0.378
http://dl-learner.org/mutagenesis#d93_4,2.0,,,,-0.079
http://dl-learner.org/mutagenesis#d93_5,2.0,,,,-0.079
http://dl-learner.org/mutagenesis#d93_6,2.0,,,,-0.109
http://dl-learner.org/mutagenesis#d93_7,2.0,,,,0.152
http://dl-learner.org/mutagenesis#d93_8,2.0,,,,0.152
http://dl-learner.org/mutagenesis#d93_9,2.0,,,,0.152
http://dl-learner.org/mutagenesis#d94_1,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d94_10,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d94_11,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d94_12,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d94_13,2.0,,,,-0.088
http://dl-learner.org/mutagenesis#d94_14,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d94_15,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d94_16,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d94_17,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d94_18,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d94_19,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d94_2,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d94_20,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d94_21,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d94_22,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d94_23,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d94_24,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d94_25,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d94_26,2.0,,,,0.811
http://dl-learner.org/mutagenesis#d94_27,2.0,,,,-0.389
http://dl-learner.org/mutagenesis#d94_28,2.0,,,,-0.389
http://dl-learner.org/mutagenesis#d94_3,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d94_4,2.0,,,,-0.088
http://dl-learner.org/mutagenesis#d94_5,2.0,,,,0.012
http://dl-learner.org/mutagenesis#d94_6,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d94_7,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d94_8,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d94_9,2.0,,,,0.141
http://dl-learner.org/mutagenesis#d95_1,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d95_10,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d95_11,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d95_12,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d95_13,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d95_14,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d95_15,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d95_16,2.0,,,,0.817
http://dl-learner.org/mutagenesis#d95_17,2.0,,,,0.817
http://dl-learner.org/mutagenesis#d95_18,2.0,,,,0.817
http://dl-learner.org/mutagenesis#d95_19,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d95_2,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d95_20,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d95_21,2.0,,,,-0.383
http://dl-learner.org/mutagenesis#d95_22,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d95_23,2.0,,,,-0.383
http://dl-learner.org/mutagenesis#d95_24,2.0,,,,-0.383
http://dl-learner.org/mutagenesis#d95_3,2.0,,,,0.016
http://dl-learner.org/mutagenesis#d95_4,2.0,,,,0.016
http://dl-learner.org/mutagenesis#d95_5,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d95_6,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#d95_7,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d95_8,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d95_9,2.0,,,,0.146
http://dl-learner.org/mutagenesis#d96_1,2.0,,,,-0.112
http://dl-learner.org/mutagenesis#d96_10,2.0,,,,-0.112
http://dl-learner.org/mutagenesis#d96_11,2.0,,,,0.018
http://dl-learner.org/mutagenesis#d96_12,2.0,,,,-0.082
http://dl-learner.org/mutagenesis#d96_13,2.0,,,,0.149
http://dl-learner.org/mutagenesis#d96_14,2.0,,,,0.148
http://dl-learner.org/mutagenesis#d96_15,2.0,,,,0.018
http://dl-learner.org/mutagenesis#d96_16,2.0,,,,-0.112
http://dl-learner.org/mutagenesis#d96_17,2.0,,,,-0.112
http://dl-learner.org/mutagenesis#d96_18,2.0,,,,0.149
http://dl-learner.org/mutagenesis#d96_19,2.0,,,,0.149
http://dl-learner.org/mutagenesis#d96_2,2.0,,,,-0.112
http://dl-learner.org/mutagenesis#d96_20,2.0,,,,-0.112
http://dl-learner.org/mutagenesis#d96_21,2.0,,,,-0.112
http://dl-learner.org/mutagenesis#d96_22,2.0,,,,-0.112
http://dl-learner.org/mutagenesis#d96_23,2.0,,,,0.148
http://dl-learner.org/mutagenesis#d96_24,2.0,,,,0.819
http://dl-learner.org/mutagenesis#d96_25,2.0,,,,0.819
http://dl-learner.org/mutagenesis#d96_26,2.0,,,,0.819
http://dl-learner.org/mutagenesis#d96_27,2.0,,,,-0.381
http://dl-learner.org/mutagenesis#d96_28,2.0,,,,-0.381
http://dl-learner.org/mutagenesis#d96_29,2.0,,,,-0.381
http://dl-learner.org/mutagenesis#d96_3,2.0,,,,0.018
http://dl-learner.org/mutagenesis#d96_30,2.0,,,,-0.381
http://dl-learner.org/mutagenesis#d96_31,2.0,,,,-0.381
http://dl-learner.org/mutagenesis#d96_32,2.0,,,,-0.381
http://dl-learner.org/mutagenesis#d96_4,2.0,,,,-0.082
http://dl-learner.org/mutagenesis#d96_5,2.0,,,,0.018
http://dl-learner.org/mutagenesis#d96_6,2.0,,,,-0.112
http://dl-learner.org/mutagenesis#d96_7,2.0,,,,0.149
http://dl-learner.org/mutagenesis#d96_8,2.0,,,,0.149
http://dl-learner.org/mutagenesis#d96_9,2.0,,,,-0.112
http://dl-learner.org/mutagenesis#d97_1,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d97_10,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d97_11,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d97_12,2.0,,,,-0.168
http://dl-learner.org/mutagenesis#d97_13,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d97_14,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d97_15,2.0,,,,0.011
http://dl-learner.org/mutagenesis#d97_16,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d97_17,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d97_18,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d97_19,2.0,,,,0.011
http://dl-learner.org/mutagenesis#d97_2,2.0,,,,-0.118
http://dl-learner.org/mutagenesis#d97_20,2.0,,,,0.061
http://dl-learner.org/mutagenesis#d97_21,2.0,,,,0.061
http://dl-learner.org/mutagenesis#d97_22,2.0,,,,0.011
http://dl-learner.org/mutagenesis#d97_23,2.0,,,,0.061
http://dl-learner.org/mutagenesis#d97_24,2.0,,,,0.061
http://dl-learner.org/mutagenesis#d97_25,2.0,,,,0.061
http://dl-learner.org/mutagenesis#d97_26,2.0,,,,0.812
http://dl-learner.org/mutagenesis#d97_27,2.0,,,,-0.388
http://dl-learner.org/mutagenesis#d97_28,2.0,,,,-0.388
http://dl-learner.org/mutagenesis#d97_3,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d97_4,2.0,,,,0.011
http://dl-learner.org/mutagenesis#d97_5,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d97_6,2.0,,,,-0.119
http://dl-learner.org/mutagenesis#d97_7,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d97_8,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d97_9,2.0,,,,0.142
http://dl-learner.org/mutagenesis#d98_1,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d98_10,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d98_11,2.0,,,,-0.524
http://dl-learner.org/mutagenesis#d98_12,2.0,,,,0.266
http://dl-learner.org/mutagenesis#d98_13,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d98_14,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d98_15,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d98_16,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d98_17,2.0,,,,0.816
http://dl-learner.org/mutagenesis#d98_18,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d98_19,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#d98_2,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d98_3,2.0,,,,0.015
http://dl-learner.org/mutagenesis#d98_4,2.0,,,,0.015
http://dl-learner.org/mutagenesis#d98_5,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d98_6,2.0,,,,-0.115
http://dl-learner.org/mutagenesis#d98_7,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d98_8,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d98_9,2.0,,,,0.145
http://dl-learner.org/mutagenesis#d99_1,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d99_10,2.0,,,,-0.086
http://dl-learner.org/mutagenesis#d99_11,2.0,,,,0.014
http://dl-learner.org/mutagenesis#d99_12,2.0,,,,-0.086
http://dl-learner.org/mutagenesis#d99_13,2.0,,,,0.813
http://dl-learner.org/mutagenesis#d99_14,2.0,,,,-0.387
http://dl-learner.org/mutagenesis#d99_15,2.0,,,,-0.387
http://dl-learner.org/mutagenesis#d99_16,2.0,,,,0.143
http://dl-learner.org/mutagenesis#d99_17,2.0,,,,0.143
http://dl-learner.org/mutagenesis#d99_18,2.0,,,,0.143
http://dl-learner.org/mutagenesis#d99_19,2.0,,,,0.143
http://dl-learner.org/mutagenesis#d99_2,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d99_20,2.0,,,,0.144
http://dl-learner.org/mutagenesis#d99_21,2.0,,,,0.143
http://dl-learner.org/mutagenesis#d99_22,2.0,,,,0.114
http://dl-learner.org/mutagenesis#d99_3,2.0,,,,0.014
http://dl-learner.org/mutagenesis#d99_4,2.0,,,,-0.086
http://dl-learner.org/mutagenesis#d99_5,2.0,,,,-0.086
http://dl-learner.org/mutagenesis#d99_6,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d99_7,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d99_8,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d99_9,2.0,,,,-0.116
http://dl-learner.org/mutagenesis#d9_1,2.0,,,,-0.102
http://dl-learner.org/mutagenesis#d9_10,2.0,,,,0.829
http://dl-learner.org/mutagenesis#d9_11,2.0,,,,-0.372
http://dl-learner.org/mutagenesis#d9_12,2.0,,,,-0.372
http://dl-learner.org/mutagenesis#d9_13,2.0,,,,0.158
http://dl-learner.org/mutagenesis#d9_14,2.0,,,,0.158
http://dl-learner.org/mutagenesis#d9_15,2.0,,,,0.158
http://dl-learner.org/mutagenesis#d9_16,2.0,,,,0.128
http://dl-learner.org/mutagenesis#d9_17,2.0,,,,0.529
http://dl-learner.org/mutagenesis#d9_2,2.0,,,,-0.102
http://dl-learner.org/mutagenesis#d9_3,2.0,,,,-0.012
http://dl-learner.org/mutagenesis#d9_4,2.0,,,,-0.072
http://dl-learner.org/mutagenesis#d9_5,2.0,,,,-0.102
http://dl-learner.org/mutagenesis#d9_6,2.0,,,,-0.102
http://dl-learner.org/mutagenesis#d9_7,2.0,,,,-0.511
http://dl-learner.org/mutagenesis#d9_8,2.0,,,,0.298
http://dl-learner.org/mutagenesis#d9_9,2.0,,,,-0.511
http://dl-learner.org/mutagenesis#e10_1,2.0,,,,-0.138
http://dl-learner.org/mutagenesis#e10_10,2.0,,,,0.793
http://dl-learner.org/mutagenesis#e10_11,2.0,,,,-0.407
http://dl-learner.org/mutagenesis#e10_12,2.0,,,,-0.407
http://dl-learner.org/mutagenesis#e10_13,2.0,,,,0.122
http://dl-learner.org/mutagenesis#e10_14,2.0,,,,0.092
http://dl-learner.org/mutagenesis#e10_15,2.0,,,,0.122
http://dl-learner.org/mutagenesis#e10_16,2.0,,,,0.122
http://dl-learner.org/mutagenesis#e10_17,2.0,,,,0.092
http://dl-learner.org/mutagenesis#e10_18,2.0,,,,0.292
http://dl-learner.org/mutagenesis#e10_2,2.0,,,,-0.138
http://dl-learner.org/mutagenesis#e10_3,2.0,,,,-0.048
http://dl-learner.org/mutagenesis#e10_4,2.0,,,,0.092
http://dl-learner.org/mutagenesis#e10_5,2.0,,,,-0.138
http://dl-learner.org/mutagenesis#e10_6,2.0,,,,-0.138
http://dl-learner.org/mutagenesis#e10_7,2.0,,,,-0.367
http://dl-learner.org/mutagenesis#e10_8,2.0,,,,0.162
http://dl-learner.org/mutagenesis#e10_9,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#e11_1,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#e11_10,2.0,,,,0.81
http://dl-learner.org/mutagenesis#e11_11,2.0,,,,-0.39
http://dl-learner.org/mutagenesis#e11_12,2.0,,,,-0.39
http://dl-learner.org/mutagenesis#e11_13,2.0,,,,0.139
http://dl-learner.org/mutagenesis#e11_14,2.0,,,,-0.291
http://dl-learner.org/mutagenesis#e11_2,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#e11_3,2.0,,,,0.31
http://dl-learner.org/mutagenesis#e11_4,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#e11_5,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#e11_6,2.0,,,,-0.121
http://dl-learner.org/mutagenesis#e11_7,2.0,,,,0.139
http://dl-learner.org/mutagenesis#e11_8,2.0,,,,0.139
http://dl-learner.org/mutagenesis#e11_9,2.0,,,,0.139
http://dl-learner.org/mutagenesis#e12_1,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#e12_10,2.0,,,,0.817
http://dl-learner.org/mutagenesis#e12_11,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#e12_12,2.0,,,,-0.384
http://dl-learner.org/mutagenesis#e12_13,2.0,,,,0.146
http://dl-learner.org/mutagenesis#e12_14,2.0,,,,0.817
http://dl-learner.org/mutagenesis#e12_15,2.0,,,,-0.383
http://dl-learner.org/mutagenesis#e12_16,2.0,,,,-0.383
http://dl-learner.org/mutagenesis#e12_2,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#e12_3,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#e12_4,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#e12_5,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#e12_6,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#e12_7,2.0,,,,0.146
http://dl-learner.org/mutagenesis#e12_8,2.0,,,,0.146
http://dl-learner.org/mutagenesis#e12_9,2.0,,,,0.146
http://dl-learner.org/mutagenesis#e13_1,2.0,,,,-0.097
http://dl-learner.org/mutagenesis#e13_10,2.0,,,,0.832
http://dl-learner.org/mutagenesis#e13_11,2.0,,,,-0.368
http://dl-learner.org/mutagenesis#e13_12,2.0,,,,-0.367
http://dl-learner.org/mutagenesis#e13_13,2.0,,,,0.163
http://dl-learner.org/mutagenesis#e13_14,2.0,,,,-0.167
http://dl-learner.org/mutagenesis#e13_2,2.0,,,,-0.097
http://dl-learner.org/mutagenesis#e13_3,2.0,,,,-0.097
http://dl-learner.org/mutagenesis#e13_4,2.0,,,,-0.097
http://dl-learner.org/mutagenesis#e13_5,2.0,,,,-0.097
http://dl-learner.org/mutagenesis#e13_6,2.0,,,,-0.097
http://dl-learner.org/mutagenesis#e13_7,2.0,,,,0.163
http://dl-learner.org/mutagenesis#e13_8,2.0,,,,0.163
http://dl-learner.org/mutagenesis#e13_9,2.0,,,,0.163
http://dl-learner.org/mutagenesis#e14_1,2.0,,,,-0.097
http://dl-learner.org/mutagenesis#e14_10,2.0,,,,-0.367
http://dl-learner.org/mutagenesis#e14_11,2.0,,,,-0.368
http://dl-learner.org/mutagenesis#e14_12,2.0,,,,0.163
http://dl-learner.org/mutagenesis#e14_13,2.0,,,,-0.167
http://dl-learner.org/mutagenesis#e14_14,2.0,,,,0.163
http://dl-learner.org/mutagenesis#e14_2,2.0,,,,-0.097
http://dl-learner.org/mutagenesis#e14_3,2.0,,,,-0.097
http://dl-learner.org/mutagenesis#e14_4,2.0,,,,-0.097
http://dl-learner.org/mutagenesis#e14_5,2.0,,,,-0.097
http://dl-learner.org/mutagenesis#e14_6,2.0,,,,-0.097
http://dl-learner.org/mutagenesis#e14_7,2.0,,,,0.163
http://dl-learner.org/mutagenesis#e14_8,2.0,,,,0.163
http://dl-learner.org/mutagenesis#e14_9,2.0,,,,0.832
http://dl-learner.org/mutagenesis#e15_1,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#e15_10,2.0,,,,0.141
http://dl-learner.org/mutagenesis#e15_11,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#e15_12,2.0,,,,0.01
http://dl-learner.org/mutagenesis#e15_13,2.0,,,,-0.09
http://dl-learner.org/mutagenesis#e15_14,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#e15_15,2.0,,,,0.141
http://dl-learner.org/mutagenesis#e15_16,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#e15_17,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#e15_18,2.0,,,,0.01
http://dl-learner.org/mutagenesis#e15_19,2.0,,,,-0.09
http://dl-learner.org/mutagenesis#e15_2,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#e15_20,2.0,,,,0.14
http://dl-learner.org/mutagenesis#e15_21,2.0,,,,0.141
http://dl-learner.org/mutagenesis#e15_22,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#e15_23,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#e15_24,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#e15_25,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#e15_26,2.0,,,,0.14
http://dl-learner.org/mutagenesis#e15_27,2.0,,,,0.14
http://dl-learner.org/mutagenesis#e15_28,2.0,,,,0.14
http://dl-learner.org/mutagenesis#e15_29,2.0,,,,0.141
http://dl-learner.org/mutagenesis#e15_3,2.0,,,,0.01
http://dl-learner.org/mutagenesis#e15_30,2.0,,,,0.811
http://dl-learner.org/mutagenesis#e15_31,2.0,,,,-0.389
http://dl-learner.org/mutagenesis#e15_32,2.0,,,,-0.389
http://dl-learner.org/mutagenesis#e15_4,2.0,,,,0.01
http://dl-learner.org/mutagenesis#e15_5,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#e15_6,2.0,,,,-0.12
http://dl-learner.org/mutagenesis#e15_7,2.0,,,,0.141
http://dl-learner.org/mutagenesis#e15_8,2.0,,,,0.141
http://dl-learner.org/mutagenesis#e15_9,2.0,,,,0.141
http://dl-learner.org/mutagenesis#e16_1,2.0,,,,-0.074
http://dl-learner.org/mutagenesis#e16_10,2.0,,,,-0.343
http://dl-learner.org/mutagenesis#e16_11,2.0,,,,-0.343
http://dl-learner.org/mutagenesis#e16_12,2.0,,,,-0.144
http://dl-learner.org/mutagenesis#e16_13,2.0,,,,0.187
http://dl-learner.org/mutagenesis#e16_14,2.0,,,,-0.144
http://dl-learner.org/mutagenesis#e16_2,2.0,,,,-0.074
http://dl-learner.org/mutagenesis#e16_3,2.0,,,,-0.074
http://dl-learner.org/mutagenesis#e16_4,2.0,,,,-0.074
http://dl-learner.org/mutagenesis#e16_5,2.0,,,,-0.074
http://dl-learner.org/mutagenesis#e16_6,2.0,,,,-0.074
http://dl-learner.org/mutagenesis#e16_7,2.0,,,,0.187
http://dl-learner.org/mutagenesis#e16_8,2.0,,,,0.187
http://dl-learner.org/mutagenesis#e16_9,2.0,,,,0.857
http://dl-learner.org/mutagenesis#e17_1,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#e17_10,2.0,,,,0.135
http://dl-learner.org/mutagenesis#e17_11,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#e17_12,2.0,,,,0.005
http://dl-learner.org/mutagenesis#e17_13,2.0,,,,0.005
http://dl-learner.org/mutagenesis#e17_14,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#e17_15,2.0,,,,0.135
http://dl-learner.org/mutagenesis#e17_16,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#e17_17,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#e17_18,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#e17_19,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#e17_2,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#e17_20,2.0,,,,0.135
http://dl-learner.org/mutagenesis#e17_21,2.0,,,,0.135
http://dl-learner.org/mutagenesis#e17_22,2.0,,,,0.135
http://dl-learner.org/mutagenesis#e17_23,2.0,,,,0.135
http://dl-learner.org/mutagenesis#e17_24,2.0,,,,0.805
http://dl-learner.org/mutagenesis#e17_25,2.0,,,,-0.395
http://dl-learner.org/mutagenesis#e17_26,2.0,,,,-0.395
http://dl-learner.org/mutagenesis#e17_3,2.0,,,,0.005
http://dl-learner.org/mutagenesis#e17_4,2.0,,,,0.005
http://dl-learner.org/mutagenesis#e17_5,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#e17_6,2.0,,,,-0.125
http://dl-learner.org/mutagenesis#e17_7,2.0,,,,0.135
http://dl-learner.org/mutagenesis#e17_8,2.0,,,,0.135
http://dl-learner.org/mutagenesis#e17_9,2.0,,,,0.135
http://dl-learner.org/mutagenesis#e18_1,2.0,,,,-0.074
http://dl-learner.org/mutagenesis#e18_10,2.0,,,,-0.343
http://dl-learner.org/mutagenesis#e18_11,2.0,,,,-0.343
http://dl-learner.org/mutagenesis#e18_12,2.0,,,,-0.144
http://dl-learner.org/mutagenesis#e18_13,2.0,,,,0.187
http://dl-learner.org/mutagenesis#e18_14,2.0,,,,-0.144
http://dl-learner.org/mutagenesis#e18_2,2.0,,,,-0.074
http://dl-learner.org/mutagenesis#e18_3,2.0,,,,-0.074
http://dl-learner.org/mutagenesis#e18_4,2.0,,,,-0.074
http://dl-learner.org/mutagenesis#e18_5,2.0,,,,-0.074
http://dl-learner.org/mutagenesis#e18_6,2.0,,,,-0.074
http://dl-learner.org/mutagenesis#e18_7,2.0,,,,0.187
http://dl-learner.org/mutagenesis#e18_8,2.0,,,,0.187
http://dl-learner.org/mutagenesis#e18_9,2.0,,,,0.857
http://dl-learner.org/mutagenesis#e19_1,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#e19_10,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#e19_11,2.0,,,,-0.178
http://dl-learner.org/mutagenesis#e19_12,2.0,,,,-0.178
http://dl-learner.org/mutagenesis#e19_13,2.0,,,,0.122
http://dl-learner.org/mutagenesis#e19_14,2.0,,,,0.022
http://dl-learner.org/mutagenesis#e19_15,2.0,,,,0.822
http://dl-learner.org/mutagenesis#e19_16,2.0,,,,-0.378
http://dl-learner.org/mutagenesis#e19_17,2.0,,,,-0.378
http://dl-learner.org/mutagenesis#e19_18,2.0,,,,0.152
http://dl-learner.org/mutagenesis#e19_19,2.0,,,,0.152
http://dl-learner.org/mutagenesis#e19_2,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#e19_20,2.0,,,,0.152
http://dl-learner.org/mutagenesis#e19_21,2.0,,,,0.152
http://dl-learner.org/mutagenesis#e19_22,2.0,,,,0.152
http://dl-learner.org/mutagenesis#e19_23,2.0,,,,0.122
http://dl-learner.org/mutagenesis#e19_24,2.0,,,,0.122
http://dl-learner.org/mutagenesis#e19_25,2.0,,,,-0.628
http://dl-learner.org/mutagenesis#e19_26,2.0,,,,0.072
http://dl-learner.org/mutagenesis#e19_27,2.0,,,,-0.628
http://dl-learner.org/mutagenesis#e19_28,2.0,,,,0.072
http://dl-learner.org/mutagenesis#e19_29,2.0,,,,0.422
http://dl-learner.org/mutagenesis#e19_3,2.0,,,,0.022
http://dl-learner.org/mutagenesis#e19_30,2.0,,,,0.422
http://dl-learner.org/mutagenesis#e19_4,2.0,,,,0.022
http://dl-learner.org/mutagenesis#e19_5,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#e19_6,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#e19_7,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#e19_8,2.0,,,,0.122
http://dl-learner.org/mutagenesis#e19_9,2.0,,,,-0.108
http://dl-learner.org/mutagenesis#e1_1,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#e1_10,2.0,,,,0.145
http://dl-learner.org/mutagenesis#e1_11,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#e1_12,2.0,,,,0.016
http://dl-learner.org/mutagenesis#e1_13,2.0,,,,-0.084
http://dl-learner.org/mutagenesis#e1_14,2.0,,,,-0.084
http://dl-learner.org/mutagenesis#e1_15,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#e1_16,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#e1_17,2.0,,,,0.016
http://dl-learner.org/mutagenesis#e1_18,2.0,,,,-0.084
http://dl-learner.org/mutagenesis#e1_19,2.0,,,,0.145
http://dl-learner.org/mutagenesis#e1_2,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#e1_20,2.0,,,,0.145
http://dl-learner.org/mutagenesis#e1_21,2.0,,,,0.016
http://dl-learner.org/mutagenesis#e1_22,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#e1_23,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#e1_24,2.0,,,,0.145
http://dl-learner.org/mutagenesis#e1_25,2.0,,,,0.145
http://dl-learner.org/mutagenesis#e1_26,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#e1_27,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#e1_28,2.0,,,,-0.114
http://dl-learner.org/mutagenesis#e1_29,2.0,,,,0.145
http://dl-learner.org/mutagenesis#e1_3,2.0,,,,0.016
http://dl-learner.org/mutagenesis#e1_30,2.0,,,,0.145
http://dl-learner.org/mutagenesis#e1_31,2.0,,,,0.145
http://dl-learner.org/mutagenesis#e1_32,2.0,,,,0.815
