,dribble_efficiency,minutes_played,shot_efficiency,tackle_efficiency,total_fouls_won
http://dl-learner.org/res/action83428405,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action8342845,-1.0,46.0,0.0,0.0,0.0
http://dl-learner.org/res/action83428755,-1.0,90.0,-1.0,0.5,0.0
http://dl-learner.org/res/action83428765,-1.0,90.0,0.5,1.0,0.0
http://dl-learner.org/res/action83428775,-1.0,46.0,1.0,1.0,0.0
http://dl-learner.org/res/action83428825,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action83428835,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action83428845,-1.0,90.0,0.5,-1.0,0.0
http://dl-learner.org/res/action83428865,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action83428875,-1.0,90.0,0.5,0.333333,0.0
http://dl-learner.org/res/action83428885,-1.0,90.0,1.0,0.666667,0.0
http://dl-learner.org/res/action83428945,-1.0,90.0,-1.0,0.75,1.0
http://dl-learner.org/res/action83428955,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action83428965,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action83428975,-1.0,39.0,-1.0,1.0,1.0
http://dl-learner.org/res/action83428985,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action835810739,-1.0,90.0,0.0,0.666667,0.0
http://dl-learner.org/res/action835813939,-1.0,90.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action835814039,-1.0,90.0,1.0,1.0,3.0
http://dl-learner.org/res/action835816939,0.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action835817039,-1.0,90.0,0.0,1.0,1.0
http://dl-learner.org/res/action835819739,-1.0,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action835822339,-1.0,90.0,0.0,1.0,4.0
http://dl-learner.org/res/action835824739,-1.0,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action835824839,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action835826939,-1.0,90.0,-1.0,1.0,3.0
http://dl-learner.org/res/action835828939,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action835830739,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action835832339,-1.0,90.0,0.0,0.5,4.0
http://dl-learner.org/res/action835832439,1.0,90.0,0.0,1.0,4.0
http://dl-learner.org/res/action835833739,-1.0,90.0,0.0,1.0,1.0
http://dl-learner.org/res/action835833839,-1.0,90.0,-1.0,-1.0,3.0
http://dl-learner.org/res/action835834939,-1.0,90.0,-1.0,0.0,3.0
http://dl-learner.org/res/action835835939,-1.0,16.0,-1.0,0.0,0.0
http://dl-learner.org/res/action835836739,-1.0,90.0,-1.0,0.5,2.0
http://dl-learner.org/res/action835837339,-1.0,90.0,0.5,1.0,3.0
http://dl-learner.org/res/action83583739,-1.0,90.0,-1.0,0.666667,0.0
http://dl-learner.org/res/action835837439,-1.0,90.0,1.0,1.0,1.0
http://dl-learner.org/res/action835837739,-1.0,90.0,0.0,0.0,0.0
http://dl-learner.org/res/action835837839,-1.0,90.0,0.5,1.0,0.0
http://dl-learner.org/res/action835837939,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action83587339,-1.0,90.0,-1.0,0.0,1.0
http://dl-learner.org/res/action83587439,-1.0,90.0,1.0,-1.0,0.0
http://dl-learner.org/res/action8370132439,-1.0,1.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action83711015,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action83711025,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action83711055,-1.0,89.0,0.0,1.0,1.0
http://dl-learner.org/res/action83711065,-1.0,45.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action837135,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action837145,-1.0,43.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action8371775,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action8371785,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action8371795,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action8371805,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action8371815,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action8371825,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action8371855,-1.0,90.0,0.0,0.8,1.0
http://dl-learner.org/res/action8371895,-1.0,90.0,-1.0,0.0,1.0
http://dl-learner.org/res/action8371905,-1.0,90.0,0.666667,-1.0,0.0
http://dl-learner.org/res/action8371915,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action8371925,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action8371935,-1.0,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action8371955,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action8371965,-1.0,19.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action8371975,-1.0,22.0,-1.0,1.0,0.0
http://dl-learner.org/res/action8371995,1.0,90.0,1.0,1.0,0.0
http://dl-learner.org/res/action83781011,-1.0,78.0,0.0,0.0,0.0
http://dl-learner.org/res/action837811111,-1.0,90.0,1.0,0.666667,3.0
http://dl-learner.org/res/action837811211,1.0,53.0,0.5,0.5,2.0
http://dl-learner.org/res/action837814111,0.0,90.0,0.0,0.5,0.0
http://dl-learner.org/res/action837817111,0.0,75.0,-1.0,0.0,1.0
http://dl-learner.org/res/action837817211,0.5,90.0,1.0,0.5,3.0
http://dl-learner.org/res/action837817311,0.5,69.0,-1.0,1.0,1.0
http://dl-learner.org/res/action837817411,-1.0,28.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action837817511,0.0,90.0,1.0,1.0,1.0
http://dl-learner.org/res/action837817711,0.0,76.0,1.0,1.0,1.0
http://dl-learner.org/res/action837817811,1.0,64.0,0.333333,1.0,0.0
http://dl-learner.org/res/action837817911,0.0,90.0,0.5,1.0,2.0
http://dl-learner.org/res/action837818011,1.0,90.0,0.5,0.5,0.0
http://dl-learner.org/res/action837818111,0.333333,90.0,0.6,-1.0,2.0
http://dl-learner.org/res/action837818311,0.0,90.0,-1.0,0.333333,1.0
http://dl-learner.org/res/action837818411,-1.0,27.0,-1.0,1.0,1.0
http://dl-learner.org/res/action837818511,0.0,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action837818611,-1.0,89.0,0.75,1.0,0.0
http://dl-learner.org/res/action837818711,0.0,90.0,0.0,1.0,1.0
http://dl-learner.org/res/action837818811,1.0,90.0,1.0,0.5,0.0
http://dl-learner.org/res/action837818911,0.0,90.0,1.0,1.0,1.0
http://dl-learner.org/res/action837819011,0.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action837819211,1.0,90.0,1.0,1.0,0.0
http://dl-learner.org/res/action837819311,0.5,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action837819411,0.5,45.0,0.5,-1.0,1.0
http://dl-learner.org/res/action837819511,0.333333,90.0,0.0,-1.0,3.0
http://dl-learner.org/res/action837819711,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action837819811,0.666667,90.0,1.0,1.0,0.0
http://dl-learner.org/res/action83784511,-1.0,90.0,1.0,1.0,2.0
http://dl-learner.org/res/action83787911,0.0,63.0,0.0,-1.0,1.0
http://dl-learner.org/res/action838027,1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action8380397,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action8380407,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action8380417,1.0,90.0,0.0,0.75,1.0
http://dl-learner.org/res/action8380437,-1.0,90.0,-1.0,0.5,0.0
http://dl-learner.org/res/action8380447,-1.0,90.0,0.333333,1.0,1.0
http://dl-learner.org/res/action8380457,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action8380467,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action8380477,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action8380487,1.0,90.0,0.0,1.0,2.0
http://dl-learner.org/res/action8380497,1.0,90.0,0.0,0.0,0.0
http://dl-learner.org/res/action8380507,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action8380527,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action8380537,-1.0,90.0,1.0,1.0,0.0
http://dl-learner.org/res/action8380547,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action8380557,-1.0,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action8380577,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action8380587,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action8380597,-1.0,90.0,0.0,-1.0,1.0
http://dl-learner.org/res/action8380617,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action8380627,-1.0,90.0,0.5,1.0,1.0
http://dl-learner.org/res/action8380637,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action8380647,-1.0,43.0,-1.0,1.0,1.0
http://dl-learner.org/res/action8380657,1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action8380667,-1.0,90.0,1.0,0.0,0.0
http://dl-learner.org/res/action8380677,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action8380687,-1.0,37.0,-1.0,1.0,0.0
http://dl-learner.org/res/action8380697,-1.0,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action8380717,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action8380727,1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action8380737,-1.0,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action8380747,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action843211514,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843211614,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action84321314,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action84321414,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843214514,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843214614,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843217314,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843217414,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843219914,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843222514,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action843222614,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action843222714,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843222814,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843222914,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843223014,-1.0,83.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action843223114,0.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843223214,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action843223314,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843223414,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843223514,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843223614,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843223714,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843223814,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843223914,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843224114,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action843224214,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843224314,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843224414,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action843224514,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843224614,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843224714,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action843224814,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action84324914,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action84328314,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action84421108,-1.0,90.0,0.5,1.0,2.0
http://dl-learner.org/res/action84421428,-1.0,69.0,-1.0,0.0,0.0
http://dl-learner.org/res/action84421468,-1.0,90.0,0.0,0.666667,2.0
http://dl-learner.org/res/action84421488,-1.0,32.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action84421508,0.666667,90.0,0.5,1.0,0.0
http://dl-learner.org/res/action84421548,-1.0,11.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action84421568,0.333333,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action84421608,-1.0,17.0,0.0,1.0,0.0
http://dl-learner.org/res/action84421628,-1.0,25.0,0.0,-1.0,0.0
http://dl-learner.org/res/action84421648,-1.0,76.0,-1.0,1.0,2.0
http://dl-learner.org/res/action84421668,-1.0,76.0,1.0,0.6,1.0
http://dl-learner.org/res/action84421688,1.0,74.0,-1.0,0.666667,1.0
http://dl-learner.org/res/action8442788,0.5,90.0,0.0,0.5,2.0
http://dl-learner.org/res/action844288,-1.0,90.0,0.0,0.0,3.0
http://dl-learner.org/res/action85951491,-1.0,11.0,1.0,-1.0,0.0
http://dl-learner.org/res/action85951771,0.0,23.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action85952031,-1.0,13.0,1.0,-1.0,0.0
http://dl-learner.org/res/action85952721,-1.0,57.0,0.0,1.0,0.0
http://dl-learner.org/res/action85952771,0.5,70.0,0.5,1.0,0.0
http://dl-learner.org/res/action85952781,-1.0,90.0,0.5,1.0,0.0
http://dl-learner.org/res/action85952791,0.0,17.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action85952821,-1.0,11.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action85952851,1.0,25.0,-1.0,1.0,0.0
http://dl-learner.org/res/action85952871,0.5,90.0,0.6,1.0,2.0
http://dl-learner.org/res/action8595541,-1.0,15.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action8595871,-1.0,90.0,0.666667,1.0,0.0
http://dl-learner.org/res/action8597103,-1.0,88.0,1.0,-1.0,0.0
http://dl-learner.org/res/action8597123,-1.0,25.0,0.0,0.0,0.0
http://dl-learner.org/res/action859713,0.666667,24.0,-1.0,1.0,0.0
http://dl-learner.org/res/action8597143,0.5,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action8597163,0.75,90.0,0.0,1.0,3.0
http://dl-learner.org/res/action8597173,0.0,90.0,-1.0,0.5,0.0
http://dl-learner.org/res/action8597183,1.0,90.0,0.0,0.8,0.0
http://dl-learner.org/res/action8597193,1.0,85.0,0.0,1.0,0.0
http://dl-learner.org/res/action8597203,0.0,76.0,0.5,0.8,3.0
http://dl-learner.org/res/action8597223,0.8,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action859723,1.0,90.0,1.0,1.0,1.0
http://dl-learner.org/res/action8597233,-1.0,22.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action8597243,0.25,90.0,1.0,-1.0,1.0
http://dl-learner.org/res/action8597263,1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action8597273,1.0,77.0,-1.0,0.5,3.0
http://dl-learner.org/res/action8597283,1.0,90.0,-1.0,0.6,0.0
http://dl-learner.org/res/action8597303,-1.0,27.0,0.333333,1.0,0.0
http://dl-learner.org/res/action8597323,1.0,90.0,0.666667,0.75,0.0
http://dl-learner.org/res/action8597333,0.0,19.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action8597343,0.5,45.0,-1.0,0.0,0.0
http://dl-learner.org/res/action8597363,0.666667,90.0,0.0,-1.0,4.0
http://dl-learner.org/res/action8597373,0.5,90.0,0.5,-1.0,1.0
http://dl-learner.org/res/action859743,0.0,90.0,-1.0,0.0,1.0
http://dl-learner.org/res/action859753,-1.0,8.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action859763,1.0,10.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action859773,1.0,11.0,-1.0,1.0,0.0
http://dl-learner.org/res/action859783,0.666667,65.0,1.0,1.0,0.0
http://dl-learner.org/res/action859793,-1.0,7.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action861681015,1.0,20.0,-1.0,0.0,0.0
http://dl-learner.org/res/action861681035,0.555556,79.0,-1.0,1.0,3.0
http://dl-learner.org/res/action861681055,0.0,84.0,0.0,0.333333,2.0
http://dl-learner.org/res/action861681075,1.0,45.0,0.0,1.0,2.0
http://dl-learner.org/res/action8616835,0.0,56.0,0.0,1.0,0.0
http://dl-learner.org/res/action86168755,0.0,25.0,0.0,-1.0,0.0
http://dl-learner.org/res/action86168775,0.5,72.0,0.333333,1.0,0.0
http://dl-learner.org/res/action86168785,0.5,20.0,0.0,-1.0,1.0
http://dl-learner.org/res/action86168815,0.428571,71.0,0.666667,0.875,2.0
http://dl-learner.org/res/action86168845,1.0,17.0,0.0,0.0,0.0
http://dl-learner.org/res/action86168865,-1.0,20.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action86168875,0.5,55.0,0.0,0.333333,1.0
http://dl-learner.org/res/action86168895,1.0,27.0,-1.0,1.0,0.0
http://dl-learner.org/res/action86168905,0.0,12.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action86168915,1.0,69.0,0.0,1.0,0.0
http://dl-learner.org/res/action86168955,0.6,90.0,0.75,0.769231,1.0
http://dl-learner.org/res/action86168965,0.0,17.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action86168995,0.5,40.0,-1.0,1.0,2.0
http://dl-learner.org/res/action86364183,-1.0,45.0,-1.0,0.75,0.0
http://dl-learner.org/res/action8758103,0.0,90.0,0.0,0.75,1.0
http://dl-learner.org/res/action8758113,-1.0,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action8758123,0.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action875813,1.0,90.0,1.0,-1.0,2.0
http://dl-learner.org/res/action8758143,-1.0,53.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action8758153,-1.0,90.0,-1.0,1.0,3.0
http://dl-learner.org/res/action8758163,-1.0,90.0,1.0,0.5,2.0
http://dl-learner.org/res/action875818311,-1.0,35.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action8758203,1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action8758213,0.0,90.0,1.0,1.0,2.0
http://dl-learner.org/res/action875823,-1.0,90.0,0.666667,1.0,3.0
http://dl-learner.org/res/action8758233,1.0,90.0,0.5,1.0,3.0
http://dl-learner.org/res/action8758243,1.0,81.0,-1.0,1.0,2.0
http://dl-learner.org/res/action8758253,1.0,90.0,0.0,1.0,2.0
http://dl-learner.org/res/action8758273,0.0,90.0,0.0,1.0,1.0
http://dl-learner.org/res/action8758283,0.666667,90.0,-1.0,0.333333,3.0
http://dl-learner.org/res/action8758293,1.0,90.0,0.0,1.0,3.0
http://dl-learner.org/res/action8758313,0.0,90.0,0.0,0.5,4.0
http://dl-learner.org/res/action8758323,-1.0,90.0,0.0,0.8,3.0
http://dl-learner.org/res/action875833,-1.0,90.0,1.0,1.0,3.0
http://dl-learner.org/res/action8758333,1.0,90.0,0.5,0.0,1.0
http://dl-learner.org/res/action8758353,1.0,90.0,0.666667,1.0,0.0
http://dl-learner.org/res/action8758363,1.0,9.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action8758373,-1.0,90.0,1.0,1.0,1.0
http://dl-learner.org/res/action8758383,1.0,90.0,-1.0,1.0,4.0
http://dl-learner.org/res/action875843,1.0,90.0,0.333333,0.666667,1.0
http://dl-learner.org/res/action875853,1.0,82.0,1.0,1.0,0.0
http://dl-learner.org/res/action875863,-1.0,90.0,-1.0,0.6,3.0
http://dl-learner.org/res/action875873,-1.0,90.0,-1.0,1.0,3.0
http://dl-learner.org/res/action87587911,0.0,90.0,1.0,-1.0,1.0
http://dl-learner.org/res/action875893,1.0,90.0,-1.0,0.666667,2.0
http://dl-learner.org/res/action8783524739,-1.0,45.0,-1.0,1.0,2.0
http://dl-learner.org/res/action87860785,0.0,45.0,1.0,1.0,0.0
http://dl-learner.org/res/action87860875,0.25,35.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action88658785,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action888211618,-1.0,7.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action888211708,-1.0,6.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action8882119080,0.0,18.0,-1.0,0.5,1.0
http://dl-learner.org/res/action8882131680,1.0,64.0,-1.0,0.5,1.0
http://dl-learner.org/res/action8882134280,-1.0,19.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action8882135280,0.666667,24.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action8889411111,-1.0,2.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action8889417211,-1.0,14.0,-1.0,-1.0,2.0
http://dl-learner.org/res/action8889417711,0.0,45.0,-1.0,1.0,0.0
http://dl-learner.org/res/action8889418311,0.0,90.0,0.25,1.0,3.0
http://dl-learner.org/res/action888944511,1.0,9.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action888947911,0.75,54.0,1.0,0.0,0.0
http://dl-learner.org/res/action89328875,0.0,1.0,-1.0,1.0,0.0
http://dl-learner.org/res/action90071011,-1.0,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action900711111,0.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action900711211,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action900714111,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action900714211,-1.0,1.0,-1.0,1.0,0.0
http://dl-learner.org/res/action900717111,0.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action900717211,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action900717311,-1.0,79.0,-1.0,1.0,0.0
http://dl-learner.org/res/action900717411,0.5,90.0,-1.0,0.666667,0.0
http://dl-learner.org/res/action900717511,-1.0,90.0,-1.0,0.0,0.0
http://dl-learner.org/res/action900717611,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action900717711,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action900717811,-1.0,90.0,-1.0,0.666667,1.0
http://dl-learner.org/res/action900717911,-1.0,81.0,-1.0,1.0,0.0
http://dl-learner.org/res/action900718011,-1.0,90.0,-1.0,0.666667,1.0
http://dl-learner.org/res/action900718111,-1.0,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action900718211,-1.0,90.0,-1.0,0.0,1.0
http://dl-learner.org/res/action900718411,-1.0,90.0,-1.0,0.0,2.0
http://dl-learner.org/res/action900718511,-1.0,83.0,-1.0,0.0,1.0
http://dl-learner.org/res/action900718611,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action900718711,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action900718811,1.0,90.0,-1.0,0.5,0.0
http://dl-learner.org/res/action900718911,-1.0,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action900719011,-1.0,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action900719311,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action900719411,1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action900719511,-1.0,90.0,-1.0,0.6,1.0
http://dl-learner.org/res/action900719611,-1.0,81.0,-1.0,1.0,2.0
http://dl-learner.org/res/action900719711,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action900719811,-1.0,90.0,-1.0,-1.0,0.0
http://dl-learner.org/res/action90074511,-1.0,90.0,-1.0,1.0,1.0
http://dl-learner.org/res/action9007911,-1.0,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action904711614,-1.0,90.0,-1.0,0.5,0.0
http://dl-learner.org/res/action904714514,0.75,90.0,1.0,0.0,3.0
http://dl-learner.org/res/action904714614,0.0,90.0,-1.0,0.666667,1.0
http://dl-learner.org/res/action904719914,0.25,90.0,-1.0,0.5,1.0
http://dl-learner.org/res/action904722514,1.0,90.0,0.0,-1.0,1.0
http://dl-learner.org/res/action904722614,0.5,90.0,-1.0,1.0,0.0
http://dl-learner.org/res/action904722814,0.333333,90.0,0.666667,-1.0,0.0
http://dl-learner.org/res/action904722914,0.333333,90.0,0.0,0.0,3.0
http://dl-learner.org/res/action904723114,0.5,90.0,0.0,1.0,0.0
http://dl-learner.org/res/action904723214,0.142857,90.0,-1.0,-1.0,1.0
http://dl-learner.org/res/action904723314,0.5,90.0,0.0,-1.0,0.0
http://dl-learner.org/res/action904723514,-1.0,9.0,-1.0,0.5,0.0
http://dl-learner.org/res/action904723614,0.2,90.0,0.0,0.0,0.0
http://dl-learner.org/res/action904723914,0.333333,90.0,0.5,1.0,1.0
http://dl-learner.org/res/action904724014,0.4,90.0,-1.0,0.5,0.0
http://dl-learner.org/res/action904724214,0.333333,90.0,1.0,1.0,1.0
http://dl-learner.org/res/action904724314,0.0,90.0,-1.0,0.5,0.0
http://dl-learner.org/res/action904724414,0.4,90.0,-1.0,0.75,0.0
http://dl-learner.org/res/action904724514,0.5,90.0,1.0,1.0,5.0
http://dl-learner.org/res/action904724814,0.0,90.0,-1.0,1.0,2.0
http://dl-learner.org/res/action90474914,0.6,90.0,1.0,1.0,1.0
http://dl-learner.org/res/action90478314,0.4,90.0,-1.0,0.833333,1.0
