,label,has_action,match,player,team,scorer_away,scorer_home,team_away,team_away_formation,team_home,team_home_formation
http://dl-learner.org/res/action83428865,2,,['http://dl-learner.org/res/match86'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83428875,2,,['http://dl-learner.org/res/match87'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83428885,2,,['http://dl-learner.org/res/match88'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83428945,2,,['http://dl-learner.org/res/match94'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83428955,2,,['http://dl-learner.org/res/match95'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83428965,2,,['http://dl-learner.org/res/match96'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83428975,2,,['http://dl-learner.org/res/match97'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83428985,2,,['http://dl-learner.org/res/match98'],['http://dl-learner.org/res/player83428'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action835810739,2,,['http://dl-learner.org/res/match107'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835813939,2,,['http://dl-learner.org/res/match139'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835814039,2,,['http://dl-learner.org/res/match140'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835816939,2,,['http://dl-learner.org/res/match169'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835817039,2,,['http://dl-learner.org/res/match170'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835819739,2,,['http://dl-learner.org/res/match197'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835822339,2,,['http://dl-learner.org/res/match223'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835824739,2,,['http://dl-learner.org/res/match247'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835824839,2,,['http://dl-learner.org/res/match248'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835826939,2,,['http://dl-learner.org/res/match269'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835828939,2,,['http://dl-learner.org/res/match289'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835830739,2,,['http://dl-learner.org/res/match307'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835832339,2,,['http://dl-learner.org/res/match323'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835832439,2,,['http://dl-learner.org/res/match324'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835833739,2,,['http://dl-learner.org/res/match337'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835833839,2,,['http://dl-learner.org/res/match338'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835834939,2,,['http://dl-learner.org/res/match349'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835835939,2,,['http://dl-learner.org/res/match359'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835836739,2,,['http://dl-learner.org/res/match367'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835837339,2,,['http://dl-learner.org/res/match373'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action83583739,2,,['http://dl-learner.org/res/match37'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835837439,2,,['http://dl-learner.org/res/match374'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835837739,2,,['http://dl-learner.org/res/match377'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835837839,2,,['http://dl-learner.org/res/match378'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action835837939,2,,['http://dl-learner.org/res/match379'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action83587339,2,,['http://dl-learner.org/res/match73'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action83587439,2,,['http://dl-learner.org/res/match74'],['http://dl-learner.org/res/player8358'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action8370132439,2,,['http://dl-learner.org/res/match324'],['http://dl-learner.org/res/player83701'],['http://dl-learner.org/res/team39'],,,,,,
http://dl-learner.org/res/action83711015,2,,['http://dl-learner.org/res/match101'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83711025,2,,['http://dl-learner.org/res/match102'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83711055,2,,['http://dl-learner.org/res/match105'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83711065,2,,['http://dl-learner.org/res/match106'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action837135,2,,['http://dl-learner.org/res/match3'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action837145,2,,['http://dl-learner.org/res/match4'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8371775,2,,['http://dl-learner.org/res/match77'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8371785,2,,['http://dl-learner.org/res/match78'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8371795,2,,['http://dl-learner.org/res/match79'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8371805,2,,['http://dl-learner.org/res/match80'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8371815,2,,['http://dl-learner.org/res/match81'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8371825,2,,['http://dl-learner.org/res/match82'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8371855,2,,['http://dl-learner.org/res/match85'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8371895,2,,['http://dl-learner.org/res/match89'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8371905,2,,['http://dl-learner.org/res/match90'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8371915,2,,['http://dl-learner.org/res/match91'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8371925,2,,['http://dl-learner.org/res/match92'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8371935,2,,['http://dl-learner.org/res/match93'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8371955,2,,['http://dl-learner.org/res/match95'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8371965,2,,['http://dl-learner.org/res/match96'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8371975,2,,['http://dl-learner.org/res/match97'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action8371995,2,,['http://dl-learner.org/res/match99'],['http://dl-learner.org/res/player8371'],['http://dl-learner.org/res/team5'],,,,,,
http://dl-learner.org/res/action83781011,2,,['http://dl-learner.org/res/match10'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837811111,2,,['http://dl-learner.org/res/match111'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837811211,2,,['http://dl-learner.org/res/match112'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837814111,2,,['http://dl-learner.org/res/match141'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837817111,2,,['http://dl-learner.org/res/match171'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837817211,2,,['http://dl-learner.org/res/match172'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837817311,2,,['http://dl-learner.org/res/match173'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837817411,2,,['http://dl-learner.org/res/match174'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837817511,2,,['http://dl-learner.org/res/match175'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837817711,2,,['http://dl-learner.org/res/match177'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837817811,2,,['http://dl-learner.org/res/match178'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837817911,2,,['http://dl-learner.org/res/match179'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837818011,2,,['http://dl-learner.org/res/match180'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837818111,2,,['http://dl-learner.org/res/match181'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837818311,2,,['http://dl-learner.org/res/match183'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837818411,2,,['http://dl-learner.org/res/match184'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837818511,2,,['http://dl-learner.org/res/match185'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837818611,2,,['http://dl-learner.org/res/match186'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837818711,2,,['http://dl-learner.org/res/match187'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837818811,2,,['http://dl-learner.org/res/match188'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837818911,2,,['http://dl-learner.org/res/match189'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837819011,2,,['http://dl-learner.org/res/match190'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837819211,2,,['http://dl-learner.org/res/match192'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837819311,2,,['http://dl-learner.org/res/match193'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837819411,2,,['http://dl-learner.org/res/match194'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837819511,2,,['http://dl-learner.org/res/match195'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837819711,2,,['http://dl-learner.org/res/match197'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action837819811,2,,['http://dl-learner.org/res/match198'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action83784511,2,,['http://dl-learner.org/res/match45'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action83787911,2,,['http://dl-learner.org/res/match79'],['http://dl-learner.org/res/player8378'],['http://dl-learner.org/res/team11'],,,,,,
http://dl-learner.org/res/action838027,2,,['http://dl-learner.org/res/match2'],['http://dl-learner.org/res/player8380'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action8380397,2,,['http://dl-learner.org/res/match39'],['http://dl-learner.org/res/player8380'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action8380407,2,,['http://dl-learner.org/res/match40'],['http://dl-learner.org/res/player8380'],['http://dl-learner.org/res/team7'],,,,,,
http://dl-learner.org/res/action8380417,2,,['http://dl-learner.org/res/match41'],['http://dl-learner.org/res/player8380'],['http://dl-learner.org/res/team7'],,,,,,
